user_id,gender,age,age_group,family_status,membership_status,membership_duration_days,sign_up_date,total_flight_cost,total_hotel_cost,total_checked_bags,total_rooms_booked,avg_nights_stayed,avg_travel_duration,avg_flight_discount,avg_hotel_discount,num_discounts_used,num_total_bookings,avg_seats_booked,avg_days_before_trip,perk_score_free_meal,eligible_free_meal,perk_score_checked_bag,eligible_free_checked_bag,perk_score_no_cancellation_fees,eligible_no_cancellation_fees,perk_score_exclusive_discounts,eligible_exclusive_discounts,perk_score_hotel_flight_combo,eligible_free_night_combo,perk_score_welcome_drink,eligible_free_welcome_drink,is_no_booker,cluster_scores_elig_k6,assigned_perk,perk_group_marketing_name
557108,M,27,25-34,single,long-term,812,2023-01-27,215.8,306.0,0.0,1.0,0.25,0.0,0.025,0.0125,3,1,0.125,4.463888888888889,,,,,0.4546485165049608,False,,,0.09402731457809835,False,,,False,5,,The Spontaneous Stayers
557118,F,41,35-44,single,long-term,811,2023-01-28,1500.72,1846.0,3.0,5.0,1.5555555555555556,1.8888888888888888,0.011111111111111112,0.03333333333333334,3,5,0.5555555555555556,8.564027777777778,0.25519419432871926,False,0.33893655757089736,False,0.5901419619918966,True,0.47192182963900103,False,0.340942754939903,True,,,False,4,,The Premium Travelers
557134,F,57,55-64,married without children,long-term,811,2023-01-28,244.65,14433.0,1.0,8.0,4.375,1.125,0.0,0.0125,1,5,0.25,7.131944444444445,0.5079391210858756,True,0.13832327673421804,False,0.5869856645715628,True,0.4958456429874207,False,0.11653282095892147,False,,,False,4,free_meal,The Premium Travelers
557236,F,54,45-54,married without children,long-term,811,2023-01-28,3018.5,2339.0,1.0,5.0,1.375,1.5,0.00625,0.01875,2,4,0.625,7.061631944444445,0.15585270796935896,False,0.13997400691663833,False,0.5560195543034798,False,0.51682742807253,False,0.29865152321463573,True,,,False,1,,The Frequent Flyers
557248,F,37,35-44,single,long-term,811,2023-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,1,0,0.0,,,,,,,,,,,,0.5466119370354956,True,True,3,welcome_drink,The Curious Visitors
557262,F,27,25-34,married with children,long-term,811,2023-01-28,6646.990000000001,16772.0,6.0,7.0,5.875,3.5,0.01875,0.00625,2,5,1.25,102.6877980324074,0.5214672087085069,True,0.32590623091473747,False,0.5750585022043396,True,0.5330896038373718,False,0.32159540996471697,True,,,False,4,free_meal,The Premium Travelers
557282,F,41,35-44,married without children,long-term,811,2023-01-28,672.44,3030.0,1.0,2.0,1.25,1.25,0.056249999999999994,0.018750000000000003,4,2,0.25,6.923611111111111,0.21772611208170944,False,0.14019370207220702,False,0.4893528876368131,False,,,0.18068320844238567,False,,,False,2,,The Savvy Planners
557298,F,47,45-54,single,long-term,811,2023-01-28,556.27,1056.0,0.0,3.0,0.75,1.0,0.04375,0.00625,2,2,0.375,5.982638888888889,,,,,0.48874590736367196,False,,,0.14888362715695125,False,,,False,5,,The Spontaneous Stayers
557307,O,49,45-54,married with children,long-term,811,2023-01-28,464.45,339.0,0.0,1.0,0.375,0.375,0.025,0.0,2,1,0.125,8.535416666666666,,,,,0.45693002471319144,False,,,0.09105691972264417,False,,,False,5,,The Spontaneous Stayers
557314,F,47,45-54,married without children,long-term,811,2023-01-28,1826.26,5167.0,3.0,6.0,1.375,1.75,0.04375,0.00625,2,4,0.75,8.362152777777778,0.19195672624647225,False,0.3396014440292481,True,0.5567782796449062,False,0.4866261816963132,False,0.22513592406028665,False,,,False,1,checked_bag,The Frequent Flyers
557343,F,43,35-44,single,long-term,811,2023-01-28,95.52,174.0,0.0,1.0,0.25,0.375,0.056249999999999994,0.01875,3,1,0.125,12.71875,,,,,0.45935794580575595,False,,,0.07995741570634933,False,,,False,5,,The Spontaneous Stayers
557402,F,56,55-64,married with children,long-term,811,2023-01-28,344.99,652.0,0.0,1.0,0.25,0.375,0.00625,0.0,1,1,0.125,8.39861111111111,,,,,0.45693002471319144,False,,,0.12769159866433394,False,,,False,5,,The Spontaneous Stayers
557449,F,39,35-44,single,long-term,811,2023-01-28,509.96,252.0,1.0,1.0,0.25,0.25,0.0125,0.018750000000000003,2,1,0.125,7.675694444444445,,,0.13986661895931135,False,0.45632304444005034,False,,,0.0942053197638449,False,,,False,5,,The Spontaneous Stayers
557476,M,48,45-54,single,long-term,811,2023-01-28,1578.52,3231.0,1.0,3.0,2.125,2.25,0.05625,0.00625,2,3,0.375,11.846527777777778,0.3740917439412266,True,0.1393493097284022,False,0.5256199589569951,False,,,0.22905430906582505,False,,,False,2,no_cancellation_fees,The Savvy Planners
557492,M,26,25-34,single parent,long-term,811,2023-01-28,252.54,7877.0,0.0,2.0,1.375,0.0,0.025,0.03125,3,2,0.125,8.711805555555555,0.31085203601666445,False,,,0.4878354369539603,False,,,0.1455343302113043,False,,,False,2,,The Savvy Planners
557496,F,58,55-64,single parent,long-term,811,2023-01-28,118.53,450.0,1.0,1.0,0.125,0.25,0.0125,0.0125,2,1,0.125,8.643055555555556,,,0.1380500732317185,False,0.45693002471319144,False,,,,,,,False,0,exclusive_discounts,The Young Explorers
557508,F,35,35-44,single,long-term,811,2023-01-28,3699.63,2098.0,3.0,5.0,1.5,1.875,0.00625,0.037500000000000006,4,4,0.625,8.804861111111112,0.2578282488912781,False,0.34202055036096085,True,0.557233514849762,False,0.3874609489094665,False,0.29487187790766395,True,,,False,1,checked_bag,The Frequent Flyers
557525,M,43,35-44,single parent,long-term,811,2023-01-28,807.97,766.0,2.0,3.0,0.25,0.25,0.0,0.0125,1,3,0.375,6.287037037037037,,,0.17643163832998268,False,0.5221804040758621,False,,,0.13741692826750598,False,,,False,5,,The Spontaneous Stayers
557562,F,39,35-44,married without children,long-term,811,2023-01-28,984.29,8113.0,1.0,7.0,5.25,1.75,0.0125,0.01875,2,5,0.375,7.653703703703703,0.40734892263584643,True,0.13856496925010348,False,0.5880782290632168,True,0.4679333964323963,False,0.2173342494096704,False,,,False,4,free_meal,The Premium Travelers
557569,F,40,35-44,married with children,long-term,811,2023-01-28,23486.28,4650.0,8.0,2.0,1.875,1.75,0.00625,0.0375,4,3,1.25,,0.23630560408547238,False,0.4044974856181815,True,0.41874084919472915,False,,,,,,,False,0,exclusive_discounts,The Young Explorers
557643,F,47,45-54,single,long-term,811,2023-01-28,1385.19,2045.0,0.0,2.0,1.625,2.375,0.025,0.00625,3,3,0.375,8.679513888888888,0.2092393495497917,False,,,0.5219780773181484,False,,,0.15728505288529326,False,,,False,2,no_cancellation_fees,The Savvy Planners
557672,F,35,35-44,single,long-term,811,2023-01-28,2021.6,856.0,2.0,2.0,0.75,2.0,0.03125,0.0,2,3,0.375,7.3375,0.15415938717914257,False,0.24061659436310678,False,0.521573423802721,False,,,0.16297136001763773,False,,,False,2,no_cancellation_fees,The Savvy Planners
557692,F,43,35-44,single parent,long-term,811,2023-01-28,1305.06,5964.0,3.0,5.0,2.3333333333333335,1.2222222222222223,0.02222222222222222,0.0,2,3,0.3333333333333333,8.283680555555556,0.3873157729695829,True,0.25927825686234107,False,0.5217757505604347,False,,,0.17770112112699096,False,,,False,2,no_cancellation_fees,The Savvy Planners
557726,F,50,45-54,married without children,long-term,811,2023-01-28,9337.579999999998,0.0,2.0,0.0,0.0,5.0,0.05625,0.0375,6,3,0.625,,,,0.2584747615096315,False,0.41874084919472915,False,,,,,,,False,0,exclusive_discounts,The Young Explorers
557762,F,70,65 and older,single,long-term,811,2023-01-28,64.0,4624.0,0.0,4.0,2.888888888888889,2.6666666666666665,0.016666666666666666,0.005555555555555556,4,5,0.2222222222222222,,0.38975048156609776,True,,,0.46540751586139584,False,0.4104671280276817,False,0.09447674418604651,False,,,False,1,,The Frequent Flyers
557794,F,47,45-54,single parent,long-term,811,2023-01-28,1591.1,2689.0,4.0,3.0,1.75,2.375,0.03125,0.0,2,4,0.5,8.119675925925927,0.2749395242574923,False,0.2769152554014193,False,0.5554125740303387,False,0.4820127283372238,False,0.22556234929319194,False,,,False,1,,The Frequent Flyers
557799,F,76,65 and older,single,long-term,811,2023-01-28,0.0,546.0,0.0,1.0,0.7777777777777778,0.0,0.05,0.0,3,1,0.0,,0.16467544684854185,False,,,0.4520741825280625,False,,,,,,,False,0,exclusive_discounts,The Young Explorers
557815,F,49,45-54,married without children,long-term,811,2023-01-28,1789.3999999999999,3091.0,1.0,5.0,2.375,1.625,0.00625,0.0125,4,5,0.5,7.079782986111111,0.27371321058997444,False,0.13978916411887113,False,0.5286852093363579,False,0.3722283086261885,False,0.289753048374898,True,,,False,1,,The Frequent Flyers
557834,F,18,18-24,single,long-term,811,2023-01-28,830.0699999999999,219.0,1.0,1.0,0.375,4.375,0.0,0.01875,2,3,0.375,4.559722222222222,,,0.13795558667980937,False,0.419550156225584,False,,,0.07745960705182148,False,,,False,5,,The Spontaneous Stayers
557851,F,47,45-54,married without children,long-term,811,2023-01-28,2896.5899999999997,5471.0,7.0,7.0,2.125,2.5,0.0,0.04375,4,4,0.875,5.774131944444445,0.39121533844017375,True,0.46898561887763335,True,0.5551090838937681,False,0.3710622492210605,False,0.2521444944578659,True,,,False,1,checked_bag,The Frequent Flyers
557875,F,56,55-64,married with children,long-term,811,2023-01-28,889.8399999999999,1516.0,0.0,2.0,1.25,1.375,0.0,0.0,0,2,0.25,10.040624999999999,0.2685458943690364,False,,,0.49117382845623647,False,,,0.16439310372866384,False,,,False,2,,The Savvy Planners
557876,F,40,35-44,single,long-term,811,2023-01-28,1088.1,1159.0,0.0,3.0,0.375,2.0,0.00625,0.0125,2,3,0.5,8.697569444444444,,,,,0.5219780773181484,False,,,0.11483619369823295,False,,,False,5,,The Spontaneous Stayers
557879,F,19,18-24,single,long-term,811,2023-01-28,1447.52,368.0,0.0,2.0,1.0,1.0,0.0,0.0,1,2,0.25,6.578744212962963,0.23722617927697892,False,,,0.33904939750024254,False,,,0.14586522248840567,False,,,False,2,,The Savvy Planners
557887,F,25,25-34,single,long-term,811,2023-01-28,545.1,5856.0,1.0,4.0,3.0,0.625,0.0125,0.0,2,3,0.125,6.200694444444444,0.3885006495542713,True,0.14002969643642763,False,0.5199548097410113,False,,,0.09226898730956964,False,,,False,2,no_cancellation_fees,The Savvy Planners
557921,F,43,35-44,married without children,long-term,811,2023-01-28,1155.29,2093.0,3.0,4.0,1.25,1.0,0.08750000000000001,0.01875,3,4,0.5,8.278125,0.1884020964924069,False,0.33908430496076053,False,0.5567782796449062,False,0.4358656342522346,False,0.2288284555368926,False,,,False,1,checked_bag,The Frequent Flyers
557932,F,31,25-34,single parent,long-term,811,2023-01-28,1405.71,2352.0,3.0,3.0,1.25,2.375,0.03125,0.00625,2,4,0.5,9.270833333333334,0.20645746539443627,False,0.33931373031298123,True,0.5560195543034798,False,0.4568586900724187,False,0.22566962814848382,False,,,False,1,checked_bag,The Frequent Flyers
557956,F,65,65 and older,married with children,long-term,811,2023-01-28,394.67,4526.0,0.0,3.0,3.5,0.5,0.05625,0.0,3,3,0.125,6.814583333333333,0.3243750839940868,False,,,0.5199548097410113,False,,,0.08058502771085815,False,,,False,2,no_cancellation_fees,The Savvy Planners
557957,F,49,45-54,married without children,long-term,811,2023-01-28,1238.85,2490.0,2.0,1.0,0.6666666666666666,0.8888888888888888,0.011111111111111112,0.0,1,2,0.2222222222222222,4.904166666666667,0.2209380459615643,False,0.2403746233996224,False,0.48662147640767806,False,,,0.151068564153556,False,,,False,2,,The Savvy Planners
557963,F,46,45-54,married without children,long-term,811,2023-01-28,5739.11,7804.0,2.0,4.0,4.875,5.5,0.0,0.03125,2,4,0.75,137.0457957175926,0.4239035971867581,True,0.25031388005591226,False,0.5600787348801111,False,0.5159363951221184,False,0.2523601511852915,True,,,False,1,,The Frequent Flyers
557986,F,18,18-24,single,long-term,811,2023-01-28,669.9000000000001,1500.0,2.0,2.0,0.8,0.9,0.015,0.0,1,2,0.2,9.714583333333334,0.15264749361644941,False,0.239054433721118,False,0.4908703383196659,False,,,0.17075937139213354,False,,,False,2,,The Savvy Planners
557992,F,59,55-64,married without children,long-term,811,2023-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,0.005555555555555556,2,0,0.0,,,,,,,,,,,,0.477220063204969,True,True,3,welcome_drink,The Curious Visitors
558018,F,49,45-54,married without children,long-term,811,2023-01-28,982.26,810.0,1.0,2.0,0.875,1.0,0.08750000000000001,0.0,4,2,0.25,6.352777777777778,0.148891278054025,False,0.13984749889085038,False,0.48874590736367196,False,,,0.15474473454650967,False,,,False,2,,The Savvy Planners
558019,F,39,35-44,married without children,long-term,811,2023-01-28,526.73,1172.0,1.0,2.0,0.625,0.75,0.0125,0.0,1,2,0.25,10.441666666666666,0.1733503561349281,False,0.13800357248269446,False,0.491477318592807,False,,,0.11296875141416993,False,,,False,2,,The Savvy Planners
558081,M,51,45-54,married without children,long-term,811,2023-01-28,911.16,1612.0,0.0,3.0,2.125,2.375,0.0,0.0,0,3,0.375,7.329398148148148,0.26843502217443893,False,,,0.5227873843490032,False,,,0.21533837144255533,False,,,False,2,no_cancellation_fees,The Savvy Planners
558114,F,49,45-54,married without children,long-term,811,2023-01-28,9470.46,10945.0,3.0,5.0,4.777777777777778,4.888888888888889,0.0,0.0,1,5,0.6666666666666666,82.01589409722223,0.5218519016261255,True,0.3517883529081995,True,0.5648612336155687,True,0.6408820053979803,True,0.3282070189985285,True,,,False,4,free_meal,The Premium Travelers
558138,F,36,35-44,single,long-term,811,2023-01-28,1489.46,2614.0,3.0,4.0,1.25,1.625,0.025,0.0,2,4,0.5,6.9671875,0.2006249160059132,False,0.33911156188683517,False,0.5560195543034798,False,0.4651042074270057,False,0.23649028180148896,False,,,False,1,checked_bag,The Frequent Flyers
558147,F,76,65 and older,married without children,long-term,811,2023-01-28,0.0,10764.0,0.0,2.0,1.625,0.0,0.0,0.025,1,1,0.0,,0.2707498992070958,False,,,0.4520741825280625,False,,,,,,,False,0,exclusive_discounts,The Young Explorers
558202,F,18,18-24,single,long-term,811,2023-01-28,2246.75,4930.0,0.0,4.0,0.875,0.5,0.04375,0.01875,2,3,0.5,3.948611111111111,0.22546700712269857,False,,,0.5193478294678702,False,,,0.11304181614869807,False,,,False,2,no_cancellation_fees,The Savvy Planners
558204,F,60,55-64,single,long-term,811,2023-01-28,1100.38,1988.0,2.0,2.0,1.125,1.5,0.025,0.0125,3,3,0.375,7.3746527777777775,0.2004233301975541,False,0.23908524858873476,False,0.5213710970450073,False,,,0.1616647594412456,False,,,False,2,no_cancellation_fees,The Savvy Planners
558251,F,50,45-54,married with children,long-term,811,2023-01-28,1715.16,2604.0,1.0,5.0,0.75,1.125,0.04375,0.01875,2,3,0.625,7.076620370370371,,,0.13781599161687094,False,0.5225850575912895,False,,,0.17030024077943523,False,,,False,5,hotel_flight_combo,The Spontaneous Stayers
558270,M,45,45-54,married without children,long-term,811,2023-01-28,2178.16,1113.0,2.0,6.0,0.8,1.3,0.04,0.0,3,4,0.6,8.924479166666666,,,0.23916855082875285,False,0.5570817697814767,False,0.5383529491791433,False,0.22222697086919665,False,,,False,1,,The Frequent Flyers
558277,M,50,45-54,single,long-term,811,2023-01-28,2742.29,11505.0,7.0,6.0,2.25,2.75,0.0,0.0,0,5,0.75,9.143888888888888,0.3442648837521839,False,0.46844221678630626,True,0.5906275462104095,True,0.5907550813853055,True,0.33393741024090157,True,,,False,4,,The Premium Travelers
558294,F,33,25-34,married without children,long-term,811,2023-01-28,1127.49,2682.0,0.0,3.0,2.125,2.25,0.05,0.0125,4,3,0.375,6.2094907407407405,0.2295390404515522,False,,,0.5221804040758621,False,,,0.1611448727100575,False,,,False,2,no_cancellation_fees,The Savvy Planners
558300,F,40,35-44,single parent,long-term,811,2023-01-28,2405.23,928.0,2.0,4.0,0.875,1.0,0.025,0.0,2,3,0.5,6.442824074074075,0.1603682300766026,False,0.2422389925023343,False,0.5221804040758621,False,,,0.16208759185362726,False,,,False,2,no_cancellation_fees,The Savvy Planners
558362,M,52,45-54,married with children,long-term,811,2023-01-28,1416.0,2210.0,3.0,4.0,1.5,1.75,0.01875,0.0,1,4,0.5,6.226736111111111,0.17523182367961293,False,0.339651425373259,True,0.5554125740303387,False,0.5215972207437676,False,0.2909559533087067,True,,,False,1,checked_bag,The Frequent Flyers
558388,F,40,35-44,married with children,long-term,811,2023-01-28,1938.32,2192.0,4.0,6.0,1.75,1.25,0.025,0.043750000000000004,5,4,0.625,6.766203703703703,0.16374143260314472,False,0.27768244814841625,False,0.5548055937571975,False,0.3469871823148113,False,0.21919622089071283,False,,,False,1,,The Frequent Flyers
558394,F,57,55-64,married without children,long-term,811,2023-01-28,627.1700000000001,2670.0,2.0,2.0,1.5555555555555556,1.1111111111111112,0.011111111111111112,0.0,2,2,0.2222222222222222,6.864236111111111,0.2962841015992474,False,0.17537799261556966,False,0.4890493975002425,False,,,0.17511398917950918,False,,,False,2,,The Savvy Planners
558395,F,36,35-44,single parent,long-term,811,2023-01-28,0.0,1224.0,0.0,1.0,1.125,0.0,0.025,0.0,1,1,0.0,,0.1898736728934283,False,,,0.4520741825280625,False,,,,,,,False,0,exclusive_discounts,The Young Explorers
558437,F,45,45-54,married with children,long-term,811,2023-01-28,159.41,1030.0,0.0,1.0,0.5,0.6,0.03,0.02,4,1,0.1,5.686805555555556,0.17447251713479373,False,,,0.4551090838937681,False,,,0.10268217079783933,False,,,False,2,,The Savvy Planners
558466,F,40,35-44,single,long-term,811,2023-01-28,672.82,844.0,0.0,2.0,0.3333333333333333,0.5555555555555556,0.03333333333333333,0.0,3,2,0.2222222222222222,8.836805555555555,,,,,0.49056684818309537,False,,,0.12441578028002763,False,,,False,5,,The Spontaneous Stayers
558489,F,26,25-34,single,long-term,811,2023-01-28,1105.13,504.0,2.0,2.0,0.5,0.75,0.0,0.01875,1,3,0.375,10.6625,,,0.23859511120268942,False,0.5227873843490032,False,,,0.15660655594468686,False,,,False,5,,The Spontaneous Stayers
558506,F,56,55-64,married with children,long-term,811,2023-01-28,167.76,942.0,1.0,2.0,0.5,0.625,0.0125,0.0,1,2,0.25,6.993402777777778,,,0.1377485144820596,False,0.4893528876368131,False,,,0.11189377918696018,False,,,False,5,,The Spontaneous Stayers
558513,F,46,45-54,single parent,long-term,811,2023-01-28,1132.01,6354.0,1.0,4.0,1.625,2.0,0.0,0.0,0,3,0.5,6.6194444444444445,0.28914460421986293,False,0.13867973606880252,False,0.5223827308335758,False,,,0.22957084978640083,False,,,False,2,no_cancellation_fees,The Savvy Planners
558651,F,45,45-54,married with children,long-term,811,2023-01-28,118.49,159.0,2.0,1.0,0.125,0.375,0.03125,0.0,2,2,0.25,8.05,,,0.17545048180716202,False,0.4878354369539603,False,,,,,,,False,0,exclusive_discounts,The Young Explorers
558659,F,44,35-44,married without children,long-term,811,2023-01-28,673.16,162.0,0.0,1.0,0.375,0.5,0.04375,0.0,2,1,0.125,5.586111111111111,,,,,0.4551090838937681,False,,,0.08394426654739372,False,,,False,5,,The Spontaneous Stayers
558682,F,44,35-44,married with children,long-term,811,2023-01-28,983.5699999999999,1370.0,1.0,3.0,1.2222222222222223,0.7777777777777778,0.049999999999999996,0.049999999999999996,3,3,0.2222222222222222,6.529861111111112,0.2517101196075796,False,0.13997122244064888,False,0.5211687702872936,False,,,0.16565721672505485,False,,,False,2,no_cancellation_fees,The Savvy Planners
558774,F,45,45-54,married without children,long-term,811,2023-01-28,753.3299999999999,153.0,1.0,1.0,0.125,0.625,0.03125,0.0,2,2,0.25,7.768055555555556,,,0.13800487190482288,False,0.4875319468173897,False,,,,,,,False,0,exclusive_discounts,The Young Explorers
558786,F,39,35-44,married with children,long-term,811,2023-01-28,994.35,859.0,0.0,2.0,0.8888888888888888,1.3333333333333333,0.011111111111111112,0.011111111111111112,2,3,0.3333333333333333,6.353819444444444,0.1682502351834431,False,,,0.5209664435295799,False,,,0.08717682125373596,False,,,False,2,no_cancellation_fees,The Savvy Planners
558838,F,40,35-44,single,long-term,811,2023-01-28,2553.66,4371.0,0.0,4.0,2.0,2.3333333333333335,0.03888888888888889,0.02222222222222222,4,5,0.5555555555555556,6.747048611111111,0.2887649509474533,False,,,0.5884424172271014,True,0.43529997232738654,False,0.29439526009792083,True,,,False,4,,The Premium Travelers
558851,F,34,25-34,married without children,long-term,811,2023-01-28,6823.46,3068.0,2.0,2.0,3.25,3.75,0.0125,0.018750000000000003,4,2,0.5,134.2961574074074,0.31505845988442416,False,0.25333313377922073,False,0.4167428724623063,False,,,0.20539879333717964,False,,,False,2,,The Savvy Planners
558852,F,59,55-64,single parent,long-term,811,2023-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,,,,,,,,,,0.570569435030684,True,True,3,welcome_drink,The Curious Visitors
558919,F,18,18-24,single parent,long-term,811,2023-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.018750000000000003,3,0,0.0,,,,,,,,,,,,0.49369501048585057,True,True,3,welcome_drink,The Curious Visitors
558920,F,45,45-54,single,long-term,811,2023-01-28,1461.4,2632.0,3.0,4.0,1.5555555555555556,1.7777777777777777,0.027777777777777776,0.005555555555555556,2,4,0.4444444444444444,6.005381944444444,0.2026743717242306,False,0.33937594788203473,True,0.5554125740303387,False,0.5150042804156412,False,0.22588722293341656,False,,,False,1,checked_bag,The Frequent Flyers
558966,F,45,45-54,married with children,long-term,811,2023-01-28,859.47,985.0,1.0,4.0,0.7777777777777778,1.2222222222222223,0.02222222222222222,0.005555555555555556,3,3,0.4444444444444444,7.828009259259258,,,0.13787780698383703,False,0.5229897111067169,False,,,0.2106801459406083,False,,,False,5,hotel_flight_combo,The Spontaneous Stayers
558987,M,48,45-54,single,long-term,811,2023-01-28,831.63,2575.0,2.0,3.0,1.875,1.375,0.0625,0.0,2,3,0.25,10.23263888888889,0.27756685929310576,False,0.23942971147259795,False,0.5225850575912895,False,,,0.16416265450331427,False,,,False,2,no_cancellation_fees,The Savvy Planners
558988,F,63,55-64,married without children,long-term,811,2023-01-28,1415.81,6422.0,1.0,3.0,2.5,2.625,0.03125,0.0125,2,3,0.375,9.177314814814816,0.32261456793441745,False,0.139463705283636,False,0.5242036716529992,False,,,0.2535530641796578,True,,,False,2,no_cancellation_fees,The Savvy Planners
559068,F,38,35-44,married without children,long-term,811,2023-01-28,910.28,2680.0,3.0,3.0,1.0,2.111111111111111,0.0,0.0,1,4,0.4444444444444444,13.855601851851851,0.17710657169735253,False,0.3381243259247709,False,0.4829922401911884,False,0.54834824448999,True,0.25270315584037517,True,,,False,1,,The Frequent Flyers
559071,F,41,35-44,single parent,long-term,811,2023-01-28,564.7,1015.0,1.0,1.0,0.625,0.625,0.05625,0.0,4,3,0.25,,0.17390807687138826,False,0.13851689063135206,False,0.5187408491947291,False,,,,,,,False,0,exclusive_discounts,The Young Explorers
559093,M,44,35-44,married without children,long-term,811,2023-01-28,1823.5500000000002,1909.0,1.0,5.0,2.0,0.625,0.0,0.00625,1,5,0.375,6.936805555555556,0.2658144066657707,False,0.14011606160003415,False,0.5877140408993321,True,0.5142950595180276,False,0.15162545573045083,False,,,False,4,,The Premium Travelers
559094,F,53,45-54,married with children,long-term,811,2023-01-28,0.0,1652.0,0.0,2.0,0.25,0.0,0.0,0.0,0,1,0.0,,,,,,0.4520741825280625,False,,,,,,,False,0,exclusive_discounts,The Young Explorers
559107,M,51,45-54,married with children,long-term,811,2023-01-28,754.35,575.0,1.0,3.0,0.875,1.125,0.06875,0.0125,4,4,0.375,6.794791666666667,0.14268243515656498,False,0.13759940579282384,False,0.5540468684157711,False,0.37046712802768167,False,0.1435024303889196,False,,,False,1,,The Frequent Flyers
559112,F,45,45-54,single parent,long-term,811,2023-01-28,764.8100000000001,1048.0,3.0,2.0,1.25,2.0,0.0,0.0,0,3,0.375,4.96076388888889,0.2562222819513506,False,0.338683108378612,False,0.5205617900141525,False,,,0.14610818730599598,False,,,False,2,no_cancellation_fees,The Savvy Planners
559146,F,35,35-44,married with children,long-term,811,2023-01-28,566.78,3252.0,1.0,3.0,2.25,0.875,0.00625,0.0,1,4,0.25,5.926388888888889,0.2855530170675984,False,0.13791952771574584,False,0.5528329078694889,False,0.5029275192350426,False,0.1176596320589676,False,,,False,1,,The Frequent Flyers
559148,F,53,45-54,married without children,long-term,811,2023-01-28,872.5899999999999,614.0,3.0,3.0,0.625,0.75,0.025,0.018750000000000003,4,3,0.625,7.795138888888888,,,0.3388498366131366,False,0.521573423802721,False,,,0.1548316009390024,False,,,False,5,,The Spontaneous Stayers
559164,M,44,35-44,single,long-term,811,2023-01-28,372.54,235.0,1.0,1.0,0.125,0.25,0.00625,0.00625,2,1,0.125,7.711111111111111,,,0.13922888114185789,False,0.45632304444005034,False,,,,,,,False,0,exclusive_discounts,The Young Explorers
559176,F,65,65 and older,married with children,long-term,811,2023-01-28,544.33,818.0,0.0,2.0,0.625,0.125,0.062499999999999986,0.00625,3,2,0.125,6.035416666666666,0.1562290014782959,False,,,0.48722845668081916,False,,,,,,,False,0,exclusive_discounts,The Young Explorers
559194,F,60,55-64,married without children,long-term,811,2023-01-28,1021.8000000000001,1478.0,1.0,2.0,1.75,1.75,0.04375,0.018750000000000003,3,2,0.25,101.06076388888889,0.2065985754602876,False,0.14068335217495417,False,0.5464090333120787,False,,,0.15054423880012383,False,,,False,2,no_cancellation_fees,The Savvy Planners
559211,F,43,35-44,married with children,long-term,811,2023-01-28,960.85,2433.0,2.0,4.0,2.0,2.375,0.03125,0.00625,3,4,0.5,7.6923611111111105,0.35346503606146124,True,0.23896864865667597,False,0.5563230444400503,False,0.42858303925708585,False,0.2909880802101087,True,,,False,1,,The Frequent Flyers
559226,F,39,35-44,married with children,long-term,811,2023-01-28,85.06,0.0,0.0,1.0,0.0,0.25,0.024999999999999998,0.03125,4,1,0.125,4.523611111111111,,,,,0.454502103620627,False,,,,,,,False,0,exclusive_discounts,The Young Explorers
559228,M,58,55-64,single,long-term,811,2023-01-28,505.98,672.0,1.0,1.0,0.5,0.625,0.04375,0.00625,4,1,0.125,3.7465277777777777,0.16018008332213413,False,0.13984814860191458,False,0.45389512334748583,False,,,0.10176735331484003,False,,,False,2,,The Savvy Planners
559266,F,51,45-54,single,long-term,811,2023-01-28,78.18,520.0,0.0,1.0,0.5,0.0,0.0125,0.0,1,1,0.125,7.26875,0.15303050665233167,False,,,0.45632304444005034,False,,,0.08747025435478333,False,,,False,2,,The Savvy Planners
559277,F,31,25-34,single,long-term,810,2023-01-29,568.65,4997.0,0.0,4.0,3.375,0.125,0.0375,0.025,2,4,0.125,9.609722222222222,0.39508130627603816,True,,,0.5532934752582962,False,0.4627091147328789,False,,,,,False,1,,The Frequent Flyers
559324,F,51,45-54,single,long-term,810,2023-01-29,776.29,4884.0,0.0,3.0,2.0,0.4444444444444444,0.04444444444444443,0.005555555555555556,2,3,0.2222222222222222,6.363888888888889,0.25907808090310447,False,,,0.5210223574029598,False,,,0.15387342866078488,False,,,False,2,no_cancellation_fees,The Savvy Planners
559345,F,39,35-44,single,long-term,810,2023-01-29,102.16,5792.0,0.0,2.0,1.0,0.625,0.025,0.03125,4,2,0.125,,0.22525198226044885,False,,,0.485261102977062,False,,,,,,,False,0,exclusive_discounts,The Young Explorers
559368,F,49,45-54,single parent,long-term,810,2023-01-29,1444.1699999999998,2020.0,4.0,3.0,1.125,1.25,0.01875,0.00625,2,3,0.375,8.725694444444445,0.18426286789410024,False,0.35223403149427973,True,0.523652605253238,False,,,0.2357900754476887,False,,,False,2,no_cancellation_fees,The Savvy Planners
559407,F,54,45-54,married without children,long-term,810,2023-01-29,994.9000000000001,2809.0,3.0,5.0,2.375,2.625,0.062499999999999986,0.0375,3,4,0.625,7.281423611111111,0.20847332347802716,False,0.3383119531985275,False,0.555873141419146,False,0.4159559071901337,False,0.21151752920542727,False,,,False,1,,The Frequent Flyers
